[2021-07-17 13:26:09,228] [INFO] [flaskblog] [load_database:26] - no previous DB file found
[2021-08-07 21:45:20,834] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/utils/tf_utils.py', reloading
[2021-08-07 21:45:20,835] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/utils/version_utils.py', reloading
[2021-08-07 21:45:20,835] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/utils/vis_utils.py', reloading
[2021-08-07 21:45:20,835] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/wrappers/__init__.py', reloading
[2021-08-07 21:45:20,835] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/wrappers/scikit_learn.py', reloading
[2021-08-07 21:45:20,845] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,845] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/__pycache__/activations.cpython-38.pyc', reloading
[2021-08-07 21:45:20,845] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,845] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,846] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,846] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/activations/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,846] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/applications/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,847] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/applications/densenet/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,848] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/applications/efficientnet/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,848] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/applications/imagenet_utils/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,848] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/applications/inception_resnet_v2/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,854] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/applications/inception_v3/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,855] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/applications/mobilenet/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,855] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/applications/mobilenet_v2/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,855] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/applications/mobilenet_v3/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,855] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/applications/nasnet/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,856] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/applications/resnet/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,856] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/applications/resnet50/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,865] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/applications/resnet_v2/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,865] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/applications/vgg16/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,866] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/applications/vgg19/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,866] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/applications/xception/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,866] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/backend/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,867] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/callbacks/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,868] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/callbacks/experimental/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,868] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/constraints/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,868] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/datasets/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,868] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/datasets/boston_housing/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,869] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/datasets/cifar10/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,869] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/datasets/cifar100/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,875] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/datasets/fashion_mnist/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,875] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/datasets/imdb/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,875] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/datasets/mnist/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,875] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/datasets/reuters/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,876] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/estimator/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,876] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/experimental/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,876] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/initializers/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,885] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/layers/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,885] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/layers/experimental/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,886] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/layers/experimental/preprocessing/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,886] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/losses/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,886] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/metrics/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,887] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/mixed_precision/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,887] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/mixed_precision/experimental/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,887] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/models/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,887] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/optimizers/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,888] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/optimizers/schedules/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,888] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/premade/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,888] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/preprocessing/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,889] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/preprocessing/image/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,889] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/preprocessing/sequence/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,895] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/preprocessing/text/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,895] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/regularizers/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,896] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/utils/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,896] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/wrappers/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,896] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v1/keras/wrappers/scikit_learn/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,897] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v2/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,897] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v2/keras/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,897] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v2/keras/activations/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,897] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v2/keras/applications/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,898] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v2/keras/applications/densenet/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,898] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v2/keras/applications/efficientnet/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:20,898] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/keras/api/_v2/keras/applications/imagenet_utils/__pycache__/__init__.cpython-38.pyc', reloading
[2021-08-07 21:45:22,002] [INFO] [werkzeug] [_internal:113] -  * Restarting with fsevents reloader
[2021-08-07 21:45:22,821] [WARNING] [werkzeug] [_internal:113] -  * Debugger is active!
[2021-08-07 21:45:22,838] [INFO] [werkzeug] [_internal:113] -  * Debugger PIN: 229-148-360
[2021-08-07 21:45:22,981] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/__init__.py', reloading
[2021-08-07 21:45:22,981] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__init__.py', reloading
[2021-08-07 21:45:22,981] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/v2.py', reloading
[2021-08-07 21:45:22,982] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/__init__.py', reloading
[2021-08-07 21:45:22,982] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/autograph/__init__.py', reloading
[2021-08-07 21:45:22,982] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/decorator/__init__.py', reloading
[2021-08-07 21:45:22,991] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/dispatch/__init__.py', reloading
[2021-08-07 21:45:22,991] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/distribute/__init__.py', reloading
[2021-08-07 21:45:22,992] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/distribute/combinations/__init__.py', reloading
[2021-08-07 21:45:22,992] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/distribute/multi_process_runner/__init__.py', reloading
[2021-08-07 21:45:22,992] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/eager_context/__init__.py', reloading
[2021-08-07 21:45:22,993] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/feature_column/__init__.py', reloading
[2021-08-07 21:45:22,993] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/function/__init__.py', reloading
[2021-08-07 21:45:22,993] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/graph_util/__init__.py', reloading
[2021-08-07 21:45:22,993] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/monitoring/__init__.py', reloading
[2021-08-07 21:45:22,994] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/nest/__init__.py', reloading
[2021-08-07 21:45:22,994] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/ops/__init__.py', reloading
[2021-08-07 21:45:22,994] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/saved_model/__init__.py', reloading
[2021-08-07 21:45:22,994] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/test/__init__.py', reloading
[2021-08-07 21:45:22,995] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/test/combinations/__init__.py', reloading
[2021-08-07 21:45:23,001] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/tf2/__init__.py', reloading
[2021-08-07 21:45:23,001] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/tracking/__init__.py', reloading
[2021-08-07 21:45:23,002] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/types/__init__.py', reloading
[2021-08-07 21:45:23,002] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/__operators__/__init__.py', reloading
[2021-08-07 21:45:23,002] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/audio/__init__.py', reloading
[2021-08-07 21:45:23,002] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/autodiff/__init__.py', reloading
[2021-08-07 21:45:23,003] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/autograph/__init__.py', reloading
[2021-08-07 21:45:23,003] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/autograph/experimental/__init__.py', reloading
[2021-08-07 21:45:23,003] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/bitwise/__init__.py', reloading
[2021-08-07 21:45:23,003] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/__init__.py', reloading
[2021-08-07 21:45:23,004] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/__init__.py', reloading
[2021-08-07 21:45:23,004] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/app/__init__.py', reloading
[2021-08-07 21:45:23,004] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/audio/__init__.py', reloading
[2021-08-07 21:45:23,004] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/autograph/__init__.py', reloading
[2021-08-07 21:45:23,011] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/autograph/__init__.py', reloading
[2021-08-07 21:45:23,011] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/autograph/experimental/__init__.py', reloading
[2021-08-07 21:45:23,012] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/bitwise/__init__.py', reloading
[2021-08-07 21:45:23,012] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/compat/__init__.py', reloading
[2021-08-07 21:45:23,012] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/compat/v1/__init__.py', reloading
[2021-08-07 21:45:23,012] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/compat/v1/compat/__init__.py', reloading
[2021-08-07 21:45:23,012] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/compat/v2/__init__.py', reloading
[2021-08-07 21:45:23,013] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/compat/v2/compat/__init__.py', reloading
[2021-08-07 21:45:23,013] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/config/__init__.py', reloading
[2021-08-07 21:45:23,021] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/config/experimental/__init__.py', reloading
[2021-08-07 21:45:23,022] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/config/optimizer/__init__.py', reloading
[2021-08-07 21:45:23,022] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/config/threading/__init__.py', reloading
[2021-08-07 21:45:23,022] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/data/__init__.py', reloading
[2021-08-07 21:45:23,022] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/data/experimental/__init__.py', reloading
[2021-08-07 21:45:23,023] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/data/experimental/service/__init__.py', reloading
[2021-08-07 21:45:23,023] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/debugging/__init__.py', reloading
[2021-08-07 21:45:23,023] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/debugging/experimental/__init__.py', reloading
[2021-08-07 21:45:23,024] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/distribute/__init__.py', reloading
[2021-08-07 21:45:23,024] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/distribute/cluster_resolver/__init__.py', reloading
[2021-08-07 21:45:23,024] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/distribute/experimental/__init__.py', reloading
[2021-08-07 21:45:23,025] [INFO] [werkzeug] [_internal:113] -  * Detected change in '/Users/ericyuan/opt/anaconda3/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/distributions/__init__.py', reloading
